tweet_id,tweet_text,organization
720093578182139904,My Brother and his wife has allotted different coach on sale PNR 6551059598 very inconvenient. Can you help us?,RailMinIndia
720093726337445888,Sir kal 12-4-2016 aravali express main itunes without ticket the jo ke reservation valo knock out bhe andheri se nahe chadne deya.,RailMinIndia
720095852144922629,,DelhiPolice
720099811496697857,Huge traffic from East Vinod Nagar towards Akshardham and Nizamuddin Bridge. Please help with it.,dtptraffic
720102375336341505,Offence - Without Helmet Place - Near Sagar Pur Janak Puri Date - 13/4/16 Time - 9. 10 am.,dtptraffic
720106954471956480,Quick action on Water crisis of Latur. Water Train to Latur. Thanks to You are dynamic and brave.,RailMinIndia
720109411595894785,One suspect caught by in Rajendra Place Metro station stabbing and robbery case Delhi Metro staffer still undergoing treatment.,DelhiPolice
720111591136616448,71 Indians Die Daily In Car Taxi Accidents; Delhi Deadliest.,DelhiPolice
720112202603216896,My father just had shoulder surgery tried booking his ticket in tatkal all trains packed in 20 secs are these good days?,RailMinIndia
720113468939100160,Terrible. How it is possible that all the Tatkal tickets booked in 5 second in all the classe. Only brokers can book on their will.,RailMinIndia
720114141466357761,Tax Tutorials on IncomeTax India website Easy to comprehend and well written! Great Initiative by.,IncomeTaxIndia
720114825834196994,Offence - Without Helmet Place - Dhaula Kuan Date - 13/04/16 Time 9. 20 am.,dtptraffic
720114872504160256,This is the 2nd time in 2 weeks has spread rumours amounting to inciting violence.,DelhiPolice
720116999343489024,Happy Baisakhi to respected. Keep doing great work.,DelhiPolice
720117779773419525,Special cell arrest Vikram Ahlawat in a murder case of 2014 reward of R50 000 was announced on his arrest.,DelhiPolice
720118290052472832,Sir I have completed and confidential information on person avoiding income tax to the tune of Rs. 2 crores.,IncomeTaxIndia
720123199661424640,1/2 If to pass 12424 12312 can be pre-controlled for an hour.,RailMinIndia
720131114006777856,TSR vehicle Nos. DL1RK3646 DL1RS0778 DL1RL3133 refused to from AIIMS METRO STN TO RK PURAM on 12/04/16 at 10. 05 PM. Action req.,dtptraffic
720131144998473728,Offence - Without Helmet Place - janakpuri Date - 13/04/16 Time - 9 10. Am Reg no - DL 6S AF 6973,dtptraffic
720132281340338177,Traffic discipline is more imp than Odd Even do something to stop accidents.,DelhiPolice
720133796234948608,Shocked to learn that mercedes hit and run accused was let off by in another accident read.,DelhiPolice
720134703806697472,Karnal Waiting for a Railway Junction.,RailMinIndia
720135690906902528,Road rage hit run accidents is a national shame for delhi need to act.,dtptraffic
720137799421153280,I have done tatkal ticketing before 10:02 from last two days. How fast I suppose to?,RailMinIndia
720138893144694784,Request to provide 15CA offline utility.,IncomeTaxIndia
720142009554575360,Moti bagh gurudwara to dhaula kuan hasba bottle neck kindly take some remedial action.,dtptraffic
720142973770559488,Real time voting. Voting,DelhiPolice
720143556292321280,And in 'real time' it was army who saved kashmiris during flood not hurriyat leaders.,DelhiPolice
720145425379012608,Daily scene of Fdk railway stn at nyt. FootOverBridge needed bw platform 1and2.,RailMinIndia
720145540743176193,What prosecution is does to van drivers ferrying school children in private vehicles?,dtptraffic
720148535673495552,DL 8S BL 2213 rider and pillion without helmet burari main road 5 april 2016 for:41 pm.,dtptraffic
720148681916174336,DL 8S NC 2437 5 april 2016 no helmet burari main road for:42 pm.,dtptraffic
720149484894703616,Is Sunday exempted from odd even rule?,dtptraffic
720150795895906304,Sr ctzns and specially abled people have bin facing problem due to inappropriate level of platform and absence of fresh off the boat at NLK Stn.,RailMinIndia
720151914734694400,,DelhiPolice
720154642546446336,DL 8S BV 9474 burari main road 5 april 2016 rider and pillion without helmet for:39 pm.,dtptraffic
720155297814151169,DL 1 Station 8926 for:35 pm rider and pillion without helmet burari main road 5 april 2016.,dtptraffic
720158213102931968,DL 8S BS 0383 5 april 2016 no helmet burari main road for:39 pm.,dtptraffic
720159170494734336,PNR-4118659251 This stall vendor on Tadipatri was selling drinks higher than mrp rate.,RailMinIndia
720159373041864706,Please help the victim.,DelhiPolice
720161393891282944,Please check. Safety. Robbery.,DelhiPolice
720161655632474112,TRNno- 02124 Full AC train runs late avg 3-4 hours always. Fare more than other trains. No water no pantry. PNR 8402189425.,RailMinIndia
720163380305068032,Fake call got call from 9311711923. Fake credit card transaction of Rs. 2500. Please help.,DelhiPolice
720171707630116864,Sir Many complaints have been lodged with RPF for loss of mobile in Mumbai Locals but no action initiated.,RailMinIndia
720171884894101504,2/2 Please help in getting the two revised Domain Name System to enable me to response. ALIPS6236R.,IncomeTaxIndia
720180429030985728,Tamilnadu Voter How money comes out for paying voters is through contractors who are given infra projects 1/2.,IncomeTaxIndia
720182086208868352,There must be some law for such abuses,DelhiPolice
720184298360479744,Can go to any extent to defame defence forces. These Con Slaves have so much hatred for.,DelhiPolice
720185863892832256,Tough Measures :Metro commuters in Delhi will not be allowed to cover face: CISF.,DelhiPolice
720189541261312000,There are atleast 4-5 drunkards in every coach. Breathalyzer test please? Delhi Metro.,DelhiPolice
720196277691138048,Misleading. -- this spreading old images to spread fear and discontent kindly act.,DelhiPolice
720201538128461824,Cc: This guy is using old picture of delhi protests to instigate tension in Kashmir incident against Army.,DelhiPolice
720205933742268416,Arrest Congress worker for inciting violence against take action.,DelhiPolice
720207086013906944,DL 11 SJ 9644 burari main road 5 april 2016 no helmet for:33 pm.,dtptraffic
720207665964662785,USA and India traffic rules - unruly Indians -.,dtptraffic
720207687519047681,DL 8S BK 4202 5 april 2016 no helmet burari main road for:32 pm.,dtptraffic
720212422691266560,People openly consuming alcohol in park above Palika at CP.,DelhiPolice
720214847493767168,Quick work by Congratulations.,DelhiPolice
720220984385658882,This is the kind of Rail Bandhu magazine we get in Shatabdi?,RailMinIndia
720225313641349120,Please note all rail staff To locate this missing person. Role playing game GRP to act fast.,RailMinIndia
720225722560856064,Attention! Schools look the other way as students hop on to bikes.,DelhiPolice
720230916497477632,Hmm. Hope you find your car soon. And. By the way you should tweet registration number and model too.,DelhiPolice
720231650676703235,Sir Subjimandi Clocktower Chock always remains jammed due to E-rickshaw pullers and rehdiwallas and parked vehicles. Please help.,dtptraffic
720234347396096000,Is there any chance of rain between tata to darbhanga.,RailMinIndia
720245160060313600,When will the work of sewage will complete at laughing a little kuan at MG road? Or you can completely close this road.,dtptraffic
720246170392535040,Traveling to Delhi on 18th April so which number of cars allowed to run that day.,dtptraffic
720251880560009216,PSJagatpuri is so insensitive that it went in i see you to record statement of victim of attempted suicide! What about depression of victim.,DelhiPolice
720253635909652480,Sir help us Pnr no. 2217141376 and mobile. No 8604481854 and in coach we are facing worst condition No water supply no electricity.,RailMinIndia
720261510522478593,Massive jam are vinaymarg round about and leela hotel Africa avenue stand for half an hour without any movement Parent looking avoid.,dtptraffic
720261696711839744,It is your responsibility to arrange another seats. We thought that now railway is good. But this thing is not good.,RailMinIndia
720263313167400960,For any traffic complaints in Delhi here is a rapid grievance redressal system by.,dtptraffic
720266018640138242,01165270041-65430058 call from this number they want Credit Cards all details also OTP number do Fraud with people.,DelhiPolice
720270087782010880,As if frequent snatchings were not enough criminals are out of control in BSZ Marg just near HQ.,DelhiPolice
720273400476868608,Dear this? Spreading lies on social Media.,DelhiPolice
720274086023159808,Alert Citizen --> and a very responsive,RailMinIndia
720275158926118912,SrDOM Pune Division in discussion with DM Sangli. Pipe line laying to take 2-3 days.,RailMinIndia
720275604868759552,Traveling with 13151 jammutavi express to jammu s7 coach me last 4 hours water nhi hello please help.,RailMinIndia
720276002144968704,Congress Supporter Photoshop Caught implicating Please note.,DelhiPolice
720279582117666816,Sir today train no. 12303 poorva express 5hrs late reached ndls. Too much late please look into this.,RailMinIndia
720282797772910592,And your office is right next to headquarters if I'm not wrong. Speaks volumes about them.,DelhiPolice
720285877243514882,Dear if not all of Delhi at least can make a few 100 meters around their HQ crime free.,DelhiPolice
720286683296477184,Families unable to trace him. Not picking his call for last 3 hours. His cell number is 9953328302.,RailMinIndia
720287383573393408,Vehicles specially trucks rampantly jumping traffic lights at moti bagh red light RT next to check post. Please take action.,dtptraffic
720289594793590784,What is the for passengers who travel in reserve coach and precious baggage get theft post midnight? Did FIRandLOTS but NOTHING.,RailMinIndia
720290975491297282,Padmavat express 14208 please change class of sleeper to general due to waiting list passengers.,RailMinIndia
720293113877540865,Why website never works properly though is doing fine please help.,RailMinIndia
720297192607473664,Multi billion dollar entity is still called charitable institute. Pays 0 tax and no social obligation. Charity for whom,IncomeTaxIndia
720300206575591424,Please let me know from where do I get my seized license. Seized vihar plying from badarpur toll.,dtptraffic
720302485034786816,Traffic congestion at the Delhi-Gurgaon mcd toll on NH8! Why can't this be executed better?,dtptraffic
720302636881326080,Who are these people stopping cars in the middle of NH8 for Mcd toll? How can they disrupt traffic like this?,dtptraffic
720302926749544450,There are goons on the Mcd toll everyday at delhi-ggn toll and they cause a massive traffic jam. Who's looking at this?,dtptraffic
720303460592160768,I wish that I get your car and urges to do something extraordinary job to find out the car and catch the culprits.,DelhiPolice
720304000252284929,He must be taken to task,DelhiPolice
720308267310825472,In old Delhi railway stn few people have taken control of ticket vending machines and charges money 4 tickets.,RailMinIndia
720310927917064192,Dream sell am bolte h welfare inspector se bat kro,RailMinIndia
720316010692104192,Offence - Tripling Place - Near Dhaula Kuan Date - 13/04/16 Time - 9 pm Reg Number - DL4S CZ 3696.,dtptraffic
720316588168126464,Worst employee Mr. Rane at financial department of bhusawal. Not behaving properly.,RailMinIndia
