id,urgency,grievance,department
85016,HIGHLY URGENT,"Dhangadhi मा संघटित अपराधीहरूले व्यापारीहरूलाई धम्की दिइरहेका छन्, यसले जनतालाई ठूलो जोखिममा राख्छ। तत्काल सुरक्षा निर्देशन पठाउनुहोला। तस्वीरहरु अनुरोध गरेमा दिन्छु।",Security & Law Enforcement
85017,HIGHLY URGENT,"Sindhupalchok मा संघटित अपराधीहरूले व्यापारीहरूलाई धम्की दिइरहेका छन्, यसले जनतालाई ठूलो जोखिममा राख्छ। तत्काल सुरक्षा निर्देशन पठाउनुहोला।",Security & Law Enforcement
85018,HIGHLY URGENT,"Bhaktapur मा संघटित अपराधीहरूले व्यापारीहरूलाई धम्की दिइरहेका छन्, यसले जनतालाई ठूलो जोखिममा राख्छ। तत्काल सुरक्षा निर्देशन पठाउनुहोला। मैले स्थानीय कार्यालयलाई धेरै पटक सम्पर्क गरें तर सार्थक कदम भएको छैन।",Security & Law Enforcement
85019,HIGHLY URGENT,Sunsari बजार नजिकै हिजो राति झडप हुँदा धेरै घाइते भएका छन्। इलाका प्रहरीको छिटो सहयोग आवश्यक छ। कृपया तुरुन्त कदम चाल्नुहोस्।,Security & Law Enforcement
85020,HIGHLY URGENT,"Kailali नदी किनारामा अवैधानिक रूपमा हतियारसहित समूह बसेको छ, स्थानीय बासिन्दामाथि ठूलो खतरा छ। तत्काल हस्तक्षेप आवश्यक छ। तस्वीरहरु अनुरोध गरेमा दिन्छु। मैले स्थानीय कार्यालयलाई धेरै पटक सम्पर्क गरें तर सार्थक कदम भएको छैन।",Security & Law Enforcement
85021,HIGHLY URGENT,"Biratnagar मा संघटित अपराधीहरूले व्यापारीहरूलाई धम्की दिइरहेका छन्, यसले जनतालाई ठूलो जोखिममा राख्छ। तत्काल सुरक्षा निर्देशन पठाउनुहोला।",Security & Law Enforcement
85022,HIGHLY URGENT,Mahottari बजार नजिकै हिजो राति झडप हुँदा धेरै घाइते भएका छन्। इलाका प्रहरीको छिटो सहयोग आवश्यक छ। कृपया तुरुन्त कदम चाल्नुहोस्। यो मुद्दा महिनौंदेखि चलेको छ।,Security & Law Enforcement
85023,HIGHLY URGENT,Kailali बजार नजिकै हिजो राति झडप हुँदा धेरै घाइते भएका छन्। इलाका प्रहरीको छिटो सहयोग आवश्यक छ। कृपया तुरुन्त कदम चाल्नुहोस्।,Security & Law Enforcement
85024,HIGHLY URGENT,Bhaktapur बजार नजिकै हिजो राति झडप हुँदा धेरै घाइते भएका छन्। इलाका प्रहरीको छिटो सहयोग आवश्यक छ। कृपया तुरुन्त कदम चाल्नुहोस्।,Security & Law Enforcement
85025,HIGHLY URGENT,"Bardiya मा संघटित अपराधीहरूले व्यापारीहरूलाई धम्की दिइरहेका छन्, यसले जनतालाई ठूलो जोखिममा राख्छ। तत्काल सुरक्षा निर्देशन पठाउनुहोला। कार्यालयको छिटो कदमको आशा छ।",Security & Law Enforcement
85026,HIGHLY URGENT,Saptari बजार नजिकै हिजो राति झडप हुँदा धेरै घाइते भएका छन्। इलाका प्रहरीको छिटो सहयोग आवश्यक छ। कृपया तुरुन्त कदम चाल्नुहोस्।,Security & Law Enforcement
