tweet_id,organization,cleaned_tweet
721187805490065408,trafficpolicenepal,hats off to you whatever task is given to you you carry out your duties with dedication like odd even now.
721188015679344640,trafficpolicenepal,odd even please suggest if i can use my car today. my car number is 8953.
721198063142838272,trafficpolicenepal,can i use today my odd no car as i have paper in palwal and no metro connectivity please reply.
721198354210787328,trafficpolicenepal,sir can i drive without cng sticker? i have all papers of cng with me. all necessary docs of cng. please suggest.
721199506763558913,trafficpolicenepal,heavy traffic jam for the traffic crossing wazirabad yamuna bridge.
721205643692998657,trafficpolicenepal,this is how hr police follow supreme court orders. z black glasses and see.
721210745510301696,nepalpolice,huge fire near matiala uttam nagar.
721212672197464064,trafficpolicenepal,dtc buses blocking turns and causing jams should be challenged. this 512 deliberately in wrong lane.
721214219698319360,trafficpolicenepal,- does the odd-even rule apply on saturday's?
721216977520340992,trafficpolicenepal,offence - yellow line violation place - pragati maidan signal date - 16/04/16 time - 10. 45 am.
721217086081646592,trafficpolicenepal,dear - are citizens of gurgaon who use u turn below rajokri to go towards ambience exempt from odd even
721217436419141632,trafficpolicenepal,offence - yellow line violation place - pragati maidan signal date - 16/04/16 place - 10. 45 am.
721221793982230529,nepalpolice,water theft in s419 gk1 from main line again and again. electricity theft also. call me 9891000034.
721222438017601536,nepalpolice,my property s419 gk1 is under mafia rule. call me 9891000034.
721223840936914944,trafficpolicenepal,bad traffic jam at masoodpur vasant kunj road.
721227549746012160,nepalpolice,police unearths drug racket operating from chandni chowk with tentacles spread across canada malaysia and parts of europe.
721229035934769153,trafficpolicenepal,a lot of traffic jam at rani jhansi road. vehicles get stuck. please help.
721229526076755968,nepalpolice,busted international drug racket.
721232360726011904,trafficpolicenepal,traffic stalled at rajouri garden flyover on ring road.
721241692469399552,trafficpolicenepal,have seen many odd number car today. remember its even day.
721244505882652672,trafficpolicenepal,odd traffic jam at even day from qutub to iit gate. stuck for the last 30 minutes.
721245129235959813,trafficpolicenepal,please tell me. penalising odd no people is your first job or clearing traffic? huge jam from qutub to iit.
721245474288726016,trafficpolicenepal,so disheartening to see is busy in only penalising people but not clearing the mess on roads.
721246437024133120,trafficpolicenepal,dtc bus broke down at pts aurobindo marg. god took 30 minutes for a 3 minute travel.
721250886232596481,nepalpolice,please provide me the rules of police verification for passport. a constable is asking ruppees 2100 for bribe.
721252472514215942,trafficpolicenepal,isd campaign exposing illegal parking by schools in dwarka. the locations are marked on photos.
721257063578337280,nepalpolice,is ciaz hybrid exempted from odd and even rule. kindly reply.
721257822210682880,nepalpolice,will be great if you can look into this. the message seems suspicious and possibly illicit.
721258001152282624,trafficpolicenepal,what is d ego in a 13 year old driving a scooty on main road wa helmet and sister pillion? claim 2 know 'd right people'.
721260037574774789,nepalpolice,drunk driver hit my car from back. took him at the police station where his family members came and forcefully took him nofir.
721264928359755777,trafficpolicenepal,odd even dobara 437 challans issued by one day 2 so far.
721267737251553280,nepalpolice,good job. he has brought shame to. lucknow.
721273083278069761,nepalpolice,vehicle with patients having car stickers from hospital should be allowed in odd even. should be instructed.
721273542470459393,nepalpolice,what are the rules for patients vehicle with hospital stickers in the odd even policy.
721273578474352640,trafficpolicenepal,traffic stalled at t point of eros hotel nehru place. kindly assist.
721274424591167488,trafficpolicenepal,punjabi bagh to cp smooth traffic. people following odd-even but few of us not following. till 3 pm more than 400 challenged by.
721280078340952065,nepalpolice,this bus rams our car and is not ready to pay for the damage.
721282449594933248,trafficpolicenepal,- this bus had ranked my car and the owner and driver do not respond or ready to take a liability.
721284930458796032,nepalpolice,sir / ma'am someone from mobile no. 9211759352 is giving fake promises regarding lottery.
721286616413810689,nepalpolice,to. share details on arrested serial dog killer serialdogkiller by evening says ishwar singh
721286794948415488,trafficpolicenepal,is traffic police authorised to be roaming in the car parking for oddeven challans?
721288792905289728,trafficpolicenepal,stuck in traffic at pitampura going towards madhuban chowk. is there any problem ahead?
721288908949045248,trafficpolicenepal,odd even being flouted.
721289036162318338,trafficpolicenepal,odd even being flouted.
721289866462502912,trafficpolicenepal,all along a one kiss me stretch. not counting the ones i missed. what's the point of. odd even.
721307904217784321,irdnepal,income tax activates aadhaar and net banking-based e-filing verification system for filing first tax appeal.
721309507427635200,nepalpolice,kudos! really really happy to know you caught the sociopath/psychopath
721309758469222401,nepalpolice,bravo. make sure this scum isn't let off easy. good job
721309889411346433,nepalpolice,great job
721309900735787008,nepalpolice,dog killer caught on cctv case: arrest the accused from. lucknow.
721313500270895106,nepalpolice,great super happy thanks
721315388324073472,nepalpolice,wear a helmet or an odd? may knock you down?
721315753782214657,trafficpolicenepal,odd cars on the road!
721316525748015104,trafficpolicenepal,another one! all playing near rajouri garden. odd even.
721318374278467585,nepalpolice,dog killer caught on cctv case: arrest the accused from lucknow.
721320793599139840,irdnepal,another scam email says my tax submission was't successful.
721321083903684609,trafficpolicenepal,one more! near karol bagh.
721325900785065984,nepalpolice,greetings - is e-fir application under maintenance window-showing failed to load pdf doc. should we try again after sometime. thanks.
721326711627915264,nepalpolice,hi - please help check if e-fir no. s 345349_2016 or 341950_2016 showing the registered information. thank you for your help.
721329292290818048,nepalpolice,station vendors are openly selling tobacco around rohini sec18/19. when complained dp mobile sec19 was asked to contact 100.
721333546862796801,trafficpolicenepal,heard there was huge traffic at aurobindo marg due to breakdown of a bus. anyone has a clue?
721340542697803779,nepalpolice,govinda-'saints like bapu ji enlightens our lives by giving our ishwarmantra. even they know bapuji is framed.
721341997429170178,nepalpolice,b-block sector 15 rohini has become a theft/burglary prone area. requesting urgent action as residents feel insecure.
721342420064067584,trafficpolicenepal,near dwarka second 6 and 7 traffic signal.
721344077631873024,nepalpolice,drove from badarpur border to ito found only 6-7 cars violating odd even rule well done 4 keeping strict vigil.
721344997266759680,trafficpolicenepal,please put signage near dharamshila hospital vasundhara enclave for the traffic going toward gazipur road as some diversion made.
721348592238092289,trafficpolicenepal,high traffic from keshopur to vikas puri under the flyover. mockery of odd even rule due to reckless driving of dtc bus drivers.
721352363810897920,nepalpolice,please look into this matter seriously as matter is anti religious.
721352878049333249,nepalpolice,don't let use social media as tool to spread fire in riots
721355453561589762,trafficpolicenepal,offence - stop line violation place - sagar pur signal date - 16/04/16 time - 6. 28 pm.
